Value	Annotation	Predicted	Residual
361.6666666666667	outer membrane protein [Alteromonas macleodii]	256.76204958190806	-256.76204958190806
9.0	outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid [Alteromonas macleodii]	16.494078534719023	98.8392547986143
9.666666666666666	Acyl-CoA hydrolase [Alteromonas macleodii]	16.948271296622973	109.7183953700437
124.33333333333333	Outer membrane receptor proteins [Alteromonas macleodii]	95.0694263441022	-95.0694263441022
239.66666666666666	phosphoglycerate mutase [Alteromonas macleodii]	173.64477415348537	93.68855917984794
150.0	aconitase [Alteromonas macleodii]	112.55584767740423	186.77748565592907
271.6666666666667	SSU ribosomal protein S3P [Alteromonas macleodii]	195.44602672487494	-88.77936005820827
158.66666666666666	protein of unknown function (DUF1338) [Alteromonas macleodii]	118.46035358215556	-89.79368691548889
323.3333333333333	acetylornithine aminotransferase apoenzyme [Alteromonas macleodii]	230.64596577243094	-128.64596577243094
19.333333333333332	type IV pilus assembly protein PilQ [Alteromonas macleodii]	23.534066344230233	111.7992669891031
41.0	argininosuccinate synthase [Alteromonas macleodii]	38.29533110610858	216.37133556055807
8.0	Outer membrane receptor proteins [Alteromonas macleodii]	15.812789391863102	155.1872106081369
102.0	acetolactate synthase [Alteromonas macleodii]	79.8539688203199	281.8126978463468
137.33333333333334	serine hydroxymethyltransferase [Alteromonas macleodii]	103.9261852012292	-103.9261852012292
340.0	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [Alteromonas macleodii]	242.00078482002968	-90.66745148669634
374.0	L-proline dehydrogenase /delta-1-pyrroline-5-carboxylate dehydrogenase [Alteromonas macleodii]	265.1646156771311	-121.49794901046445
2.6666666666666665	hypothetical protein MIT1002_00755 [Alteromonas macleodii]	12.179247296631509	91.48741937003516
17.666666666666668	TonB-dependent receptor [Alteromonas macleodii]	22.398584439470362	234.26808222719632
13.333333333333334	Protein of unknown function (DUF3450) [Alteromonas macleodii]	19.446331487094696	100.5536685129053
23.333333333333332	outer membrane transport energization protein ExbB [Alteromonas macleodii]	26.25922291565393	134.0741104176794
471.3333333333333	aconitase [Alteromonas macleodii]	331.47675891510767	100.52324108489233
176.33333333333334	methyl-accepting chemotaxis sensory transducer [Alteromonas macleodii]	130.49646177261022	97.50353822738978
293.6666666666667	sigma 54 modulation protein [Alteromonas macleodii]	210.43438786770525	-140.43438786770525
36.666666666666664	Outer membrane receptor proteins [Alteromonas macleodii]	35.343078153732904	111.99025517960044
196.66666666666666	transketolase [Alteromonas macleodii]	144.34934101068066	115.65065898931934
206.0	membrane fusion protein [Alteromonas macleodii]	150.70803967733593	-150.70803967733593
298.0	hydrophobe/amphiphile efflux-1 (HAE1) family protein [Alteromonas macleodii]	213.3866408200809	-213.3866408200809
247.0	NodT family [Alteromonas macleodii]	178.6408945344288	-178.6408945344288
12.666666666666666	3-isopropylmalate dehydrogenase [Alteromonas macleodii]	18.992138725190742	115.00786127480926
150.33333333333334	enolase [Alteromonas macleodii]	112.78294405835621	115.88372260831045
171.66666666666666	UDP-glucose pyrophosphorylase [Alteromonas macleodii]	127.31711243928257	141.68288756071743
121.33333333333333	chemotaxis family [Alteromonas macleodii]	93.02555891553442	123.30777441779892
327.6666666666667	endothelin-converting enzyme Metallo peptidase. MEROPS family M13 [Alteromonas macleodii]	233.59821872480666	-110.59821872480666
42.333333333333336	alpha subunit [Alteromonas macleodii]	39.20371662991647	147.79628337008353
180.66666666666666	TonB-dependent Receptor Plug Domain [Alteromonas macleodii]	133.44871472498588	-131.78204805831922
296.3333333333333	TonB-dependent Receptor Plug Domain [Alteromonas macleodii]	212.251158915321	175.0821744180123
185.33333333333334	Protein of unknown function (DUF3450) [Alteromonas macleodii]	136.62806405831356	102.70526927501979
272.0	outer membrane transport energization protein ExbB [Alteromonas macleodii]	195.6731231058269	165.6602102275064
199.0	Tetratricopeptide repeat-containing protein [Alteromonas macleodii]	145.93901567734449	158.39431765598883
212.66666666666666	class II [Alteromonas macleodii]	155.24996729637542	88.41669937029124
4.0	iron complex outermembrane recepter protein [Alteromonas macleodii]	13.087632820439408	124.24570051289393
514.3333333333334	peroxiredoxin (alkyl hydroperoxide reductase subunit C) [Alteromonas macleodii]	360.7721920579123	-163.43885872457898
88.0	asparagine synthase (glutamine-hydrolysing) [Alteromonas macleodii]	70.31592082033697	155.68407917966303
191.33333333333334	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [Alteromonas macleodii]	140.71579891544908	91.61753441788426
136.33333333333334	peptidoglycan-associated lipoprotein [Alteromonas macleodii]	103.24489605837329	173.4217706082934
25.333333333333332	catecholate siderophore receptor [Alteromonas macleodii]	27.621801201365773	253.04486546530092
1035.6666666666667	molecular chaperone DnaK [Alteromonas macleodii]	715.9509318668005	-257.9509318668005
243.66666666666666	carbamoyl-phosphate synthase large subunit [Alteromonas macleodii]	176.36993072490907	95.63006927509093
136.66666666666666	iron complex outermembrane recepter protein [Alteromonas macleodii]	103.47199243932525	98.19467422734141
274.3333333333333	ribose-phosphate pyrophosphokinase [Alteromonas macleodii]	197.2627977724907	-119.59613110582403
1142.3333333333333	translation elongation factor 2 (EF-2/EF-G) [Alteromonas macleodii]	788.6217737714322	94.37822622856777
243.33333333333334	starch phosphorylase [Alteromonas macleodii]	176.1428343439571	120.19049898937621
74.33333333333333	Putative beta-barrel porin 2 [Alteromonas macleodii]	61.00496920130602	94.99503079869399
56.0	glucose-1-phosphate adenylyltransferase [Alteromonas macleodii]	48.51466824894743	101.48533175105257
28.0	acetyl-CoA C-acetyltransferase [Alteromonas macleodii]	29.438572248981572	97.56142775101843
142.66666666666666	DNA topoisomerase I [Alteromonas macleodii]	107.55972729646079	131.10693937020585
189.0	oxidoreductase alpha (molybdopterin) subunit [Alteromonas macleodii]	139.12612424878526	-125.12612424878526
324.6666666666667	RNAse E [Alteromonas macleodii]	231.55435129623888	129.77898203709444
374.6666666666667	bacterial translation initiation factor 2 (bIF-2) [Alteromonas macleodii]	265.61880843903504	123.04785822763165
119.33333333333333	peroxiredoxin (alkyl hydroperoxide reductase subunit C) [Alteromonas macleodii]	91.66298062982257	117.67035270351077
3.0	Outer membrane receptor proteins [Alteromonas macleodii]	12.406343677583484	193.92698965574985
201.66666666666666	phosphoenolpyruvate synthase [Alteromonas macleodii]	147.75578672496027	179.57754660837304
547.0	isocitrate dehydrogenase [Alteromonas macleodii]	383.0276373912059	194.3056959421275
185.0	ATP-dependent Clp protease ATP-binding subunit ClpA [Alteromonas macleodii]	136.40096767736156	-112.06763434402824
347.3333333333333	succinate dehydrogenase subunit A [Alteromonas macleodii]	246.99690520097312	235.3364281323602
571.3333333333334	2-oxoglutarate dehydrogenase E1 component [Alteromonas macleodii]	399.60567320070004	176.39432679929996
258.0	iron complex outermembrane recepter protein [Alteromonas macleodii]	186.13507510584395	-123.13507510584395
2.3333333333333335	GlyGly-CTERM domain-containing protein [Alteromonas macleodii]	11.952150915679535	107.04784908432046
170.66666666666666	2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [Alteromonas macleodii]	126.63582329642665	-99.30248996309332
18.333333333333332	Protein of unknown function (DUF1329) [Alteromonas macleodii]	22.85277720137431	135.81388946529233
676.3333333333334	glutamate dehydrogenase (NAD) [Alteromonas macleodii]	471.141033200572	-199.141033200572
183.33333333333334	universal stress protein A [Alteromonas macleodii]	135.2654857726017	-118.26548577260169
