Value	Annotation	Predicted	Residual
217.52083859387182	outer membrane protein [Alteromonas macleodii]	264.6174501462612	-264.6174501462612
5.412960960400497	outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid [Alteromonas macleodii]	16.998699813607786	101.86315159017505
5.813921031541273	Acyl-CoA hydrolase [Alteromonas macleodii]	17.466788188527733	113.07512953817017
74.77905326775502	Outer membrane receptor proteins [Alteromonas macleodii]	97.9779886747591	-97.9779886747591
144.14514557510952	phosphoglycerate mutase [Alteromonas macleodii]	178.95727753591044	96.55487513990985
90.21601600667493	aconitase [Alteromonas macleodii]	115.99939110917715	192.49177236075633
163.39122898986685	SSU ribosomal protein S3P [Alteromonas macleodii]	201.42551953206802	-91.49548355169082
95.42849693150505	protein of unknown function (DUF1338) [Alteromonas macleodii]	122.08453998313651	-92.54084281341014
194.46563450327707	acetylornithine aminotransferase apoenzyme [Alteromonas macleodii]	237.7023685883641	-132.58177168212842
11.627842063082547	type IV pilus assembly protein PilQ [Alteromonas macleodii]	24.254069624867007	115.21966352523657
24.659044375157816	argininosuccinate synthase [Alteromonas macleodii]	39.46694180976537	222.99101909338515
4.81152085368933	Outer membrane receptor proteins [Alteromonas macleodii]	16.29656725122786	159.93502167981433
61.346890884538965	acetolactate synthase [Alteromonas macleodii]	82.29702811494079	290.43450013102563
82.59777465500017	serine hydroxymethyltransferase [Alteromonas macleodii]	107.10571198569811	-107.10571198569811
204.48963628179655	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [Alteromonas macleodii]	249.4045779613629	-93.44133941420273
224.9385999099762	L-proline dehydrogenase /delta-1-pyrroline-5-carboxylate dehydrogenase [Alteromonas macleodii]	273.2770850822803	-125.21506787120978
1.60384028456311	hypothetical protein MIT1002_00755 [Alteromonas macleodii]	12.551860251868261	94.28639346656081
10.625441885230604	TonB-dependent receptor [Alteromonas macleodii]	23.083848687567134	241.4353003902155
8.01920142281555	Protein of unknown function (DUF3450) [Alteromonas macleodii]	20.041274250587456	103.63001622733688
14.033602489927212	outer membrane transport energization protein ExbB [Alteromonas macleodii]	27.062599874386702	138.17598545861776
283.4787702965297	aconitase [Alteromonas macleodii]	341.617987820593	103.59865789993461
106.05393881673565	methyl-accepting chemotaxis sensory transducer [Alteromonas macleodii]	134.48888191851518	100.4865699895411
176.6229113375125	sigma 54 modulation protein [Alteromonas macleodii]	216.87243590442637	-144.73084979230384
22.05280391274276	Outer membrane receptor proteins [Alteromonas macleodii]	36.424367372785696	115.4164948251103
118.28322098652937	transketolase [Alteromonas macleodii]	148.76557735357366	119.18888534859573
123.89666198250026	membrane fusion protein [Alteromonas macleodii]	155.31881460245296	-155.31881460245296
179.22915179992756	hydrophobe/amphiphile efflux-1 (HAE1) family protein [Alteromonas macleodii]	219.91501034140603	-219.91501034140603
148.55570635765807	NodT family [Alteromonas macleodii]	184.10624966002987	-184.10624966002987
7.618241351674772	3-isopropylmalate dehydrogenase [Alteromonas macleodii]	19.573185875667505	118.52642182468132
90.41649604224533	enolase [Alteromonas macleodii]	116.23343529663714	119.42907933629644
103.2472183187502	UDP-glucose pyrophosphorylase [Alteromonas macleodii]	131.2122632940755	146.0175461939382
72.9747329476215	chemotaxis family [Alteromonas macleodii]	95.87159098761931	127.08026323508317
197.07187496569216	endothelin-converting enzyme Metallo peptidase. MEROPS family M13 [Alteromonas macleodii]	240.74494302534382	-113.98187028547139
25.460964517439372	alpha subunit [Alteromonas macleodii]	40.403118559605275	152.31797576849348
108.6601792791507	TonB-dependent Receptor Plug Domain [Alteromonas macleodii]	137.53145635549484	-135.81379954330146
178.22675162207557	TonB-dependent Receptor Plug Domain [Alteromonas macleodii]	218.74478940410611	180.43865374963852
111.46689977713616	Protein of unknown function (DUF3450) [Alteromonas macleodii]	140.80807497993453	105.84744325103682
163.59170902543724	outer membrane transport energization protein ExbB [Alteromonas macleodii]	201.659563719528	170.7284331639997
119.68658123552208	Tetratricopeptide repeat-containing protein [Alteromonas macleodii]	150.4038866657935	163.24024724072012
127.90626269390802	class II [Alteromonas macleodii]	159.99969835165246	91.12172759102168
2.405760426844665	iron complex outermembrane recepter protein [Alteromonas macleodii]	13.488037001708161	128.04688432302748
309.3406948851099	peroxiredoxin (alkyl hydroperoxide reductase subunit C) [Alteromonas macleodii]	371.80968800292976	-168.43912143923197
52.926729390582636	asparagine synthase (glutamine-hydrolysing) [Alteromonas macleodii]	72.46717224162184	160.44709149180233
115.07554041740316	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [Alteromonas macleodii]	145.02087035421408	94.420489265545
81.99633454828901	peptidoglycan-associated lipoprotein [Alteromonas macleodii]	106.4035794233182	178.72745140078513
15.236482703349544	catecholate siderophore receptor [Alteromonas macleodii]	28.46686499914655	260.786542174221
622.891470517198	molecular chaperone DnaK [Alteromonas macleodii]	737.8547971903305	-265.84270519958596
